# OpenSignals Text File Format. Version 1
# {"20:18:08:08:02:04": {"sensor": ["RAW", "RAW", "RAW", "RAW", "RAW", "RAW"], "device name": "20:18:08:08:02:04", "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2", "A3", "A4", "A5", "A6"], "sync interval": 2, "time": "19:5:59.573", "comments": "", "device connection": "/dev/tty.BITalino-02-04-DevB", "channels": [1, 2, 3, 4, 5, 6], "keywords": "", "convertedValues": 0, "mode": 0, "digital IO": [0, 0, 1, 1], "firmware version": 1281, "device": "bitalino_rev", "position": 0, "sampling rate": 1000, "label": ["A1", "A2", "A3", "A4", "A5", "A6"], "resolution": [4, 1, 1, 1, 1, 10, 10, 10, 10, 6, 6], "date": "2019-11-22", "special": [{}, {}, {}, {}, {}, {}]}}
# EndOfHeader
1	0	0	0	0	508	434	100	0	0	0	
2	0	0	0	0	512	436	100	0	0	0	
3	0	0	0	0	513	440	100	0	0	0	
4	0	0	0	0	515	447	100	0	0	0	
5	0	0	0	0	515	455	100	0	0	0	
6	0	0	0	0	513	465	100	0	0	0	
7	0	0	0	0	514	474	100	0	0	0	
8	0	0	0	0	512	479	100	0	0	0	
9	0	0	0	0	511	481	100	0	0	0	
10	0	0	0	0	507	480	100	0	0	0	
11	0	0	0	0	507	478	100	0	0	0	
12	0	0	0	0	507	475	100	0	0	0	
13	0	0	0	0	506	472	100	0	0	0	
14	0	0	0	0	504	472	100	0	0	0	
15	0	0	0	0	502	472	100	0	0	0	
0	0	0	0	0	504	470	100	0	0	0	
1	0	0	0	0	508	469	100	0	0	0	
2	0	0	0	0	505	470	100	0	0	0	
3	0	0	0	0	503	475	100	0	0	0	
4	0	0	0	0	504	483	100	0	0	0	
5	0	0	0	0	507	488	100	0	0	0	
6	0	0	0	0	513	491	100	0	0	0	
7	0	0	0	0	509	494	100	0	0	0	
8	0	0	0	0	511	497	100	0	0	0	
9	0	0	0	0	516	497	100	0	0	0	
10	0	0	0	0	516	499	100	0	0	0	
11	0	0	0	0	512	501	100	0	0	0	
12	0	0	0	0	514	504	100	0	0	0	
13	0	0	0	0	510	510	100	0	0	0	
14	0	0	0	0	508	515	100	0	0	0	
15	0	0	0	0	509	519	100	0	0	0	
0	0	0	0	0	507	522	100	0	0	0	
1	0	0	0	0	503	527	100	0	0	0	
2	0	0	0	0	503	534	100	0	0	0	
3	0	0	0	0	502	540	100	0	0	0	
4	0	0	0	0	502	544	100	0	0	0	
5	0	0	0	0	501	548	100	0	0	0	
6	0	0	0	0	508	552	100	0	0	0	
7	0	0	0	0	510	551	100	0	0	0	
8	0	0	0	0	509	543	100	0	0	0	
9	0	0	0	0	511	531	100	0	0	0	
10	0	0	0	0	511	516	100	0	0	0	
11	0	0	0	0	514	505	100	0	0	0	
12	0	0	0	0	517	502	100	0	0	0	
13	0	0	0	0	515	510	100	0	0	0	
14	0	0	0	0	513	524	100	0	0	0	
15	0	0	0	0	512	540	100	0	0	0	
0	0	0	0	0	511	556	100	0	0	0	
1	0	0	0	0	509	580	100	0	0	0	
2	0	0	0	0	511	605	100	0	0	0	
3	0	0	0	0	508	624	100	0	0	0	
4	0	0	0	0	505	637	100	0	0	0	
5	0	0	0	0	505	637	100	0	0	0	
6	0	0	0	0	504	629	100	0	0	0	
7	0	0	0	0	503	620	100	0	0	0	
8	0	0	0	0	503	606	100	0	0	0	
9	0	0	0	0	505	585	100	0	0	0	
10	0	0	0	0	506	563	100	0	0	0	
11	0	0	0	0	504	535	100	0	0	0	
12	0	0	0	0	505	505	100	0	0	0	
13	0	0	0	0	510	474	100	0	0	0	
14	0	0	0	0	514	448	100	0	0	0	
15	0	0	0	0	511	429	100	0	0	0	
0	0	0	0	0	512	415	100	0	0	0	
1	0	0	0	0	516	404	100	0	0	0	
2	0	0	0	0	515	396	100	0	0	0	
3	0	0	0	0	512	391	100	0	0	0	
4	0	0	0	0	510	390	100	0	0	0	
5	0	0	0	0	510	393	100	0	0	0	
6	0	0	0	0	508	400	100	0	0	0	
7	0	0	0	0	508	408	100	0	0	0	
8	0	0	0	0	506	413	100	0	0	0	
9	0	0	0	0	504	419	100	0	0	0	
10	0	0	0	0	501	428	100	0	0	0	
11	0	0	0	0	501	436	100	0	0	0	
12	0	0	0	0	504	447	100	0	0	0	
13	0	0	0	0	504	459	100	0	0	0	
14	0	0	0	0	505	474	100	0	0	0	
15	0	0	0	0	507	488	100	0	0	0	
0	0	0	0	0	507	503	100	0	0	0	
1	0	0	0	0	509	517	100	0	0	0	
2	0	0	0	0	510	530	100	0	0	0	
3	0	0	0	0	512	541	99	0	0	0	
4	0	0	0	0	518	554	100	0	0	0	
5	0	0	0	0	519	571	99	0	0	0	
6	0	0	0	0	516	585	100	0	0	0	
7	0	0	0	0	512	596	99	0	0	0	
8	0	0	0	0	510	601	99	0	0	0	
9	0	0	0	0	510	599	99	0	0	0	
10	0	0	0	0	507	589	99	0	0	0	
11	0	0	0	0	506	574	99	0	0	0	
12	0	0	0	0	504	556	100	0	0	0	
13	0	0	0	0	505	537	99	0	0	0	
14	0	0	0	0	506	520	100	0	0	0	
15	0	0	0	0	505	504	99	0	0	0	
0	0	0	0	0	503	488	100	0	0	0	
1	0	0	0	0	502	477	99	0	0	0	
2	0	0	0	0	504	469	100	0	0	0	
3	0	0	0	0	505	464	99	0	0	0	
4	0	0	0	0	507	462	100	0	0	0	
5	0	0	0	0	508	460	99	0	0	0	
6	0	0	0	0	512	459	99	0	0	0	
7	0	0	0	0	511	459	100	0	0	0	
8	0	0	0	0	511	462	99	0	0	0	
9	0	0	0	0	512	469	99	0	0	0	
10	0	0	0	0	514	480	99	0	0	0	
11	0	0	0	0	510	497	99	0	0	0	
12	0	0	0	0	508	515	99	0	0	0	
13	0	0	0	0	510	533	99	0	0	0	
14	0	0	0	0	514	548	99	0	0	0	
15	0	0	0	0	512	557	99	0	0	0	
0	0	0	0	0	513	557	99	0	0	0	
1	0	0	0	0	508	553	99	0	0	0	
2	0	0	0	0	501	543	99	0	0	0	
3	0	0	0	0	503	533	99	0	0	0	
4	0	0	0	0	504	529	99	0	0	0	
5	0	0	0	0	505	527	100	0	0	0	
6	0	0	0	0	503	526	99	0	0	0	
7	0	0	0	0	503	529	99	0	0	0	
8	0	0	0	0	505	528	99	0	0	0	
9	0	0	0	0	507	519	99	0	0	0	
10	0	0	0	0	512	503	99	0	0	0	
11	0	0	0	0	513	483	99	0	0	0	
12	0	0	0	0	515	467	99	0	0	0	
13	0	0	0	0	515	462	99	0	0	0	
14	0	0	0	0	513	468	99	0	0	0	
15	0	0	0	0	509	486	99	0	0	0	
0	0	0	0	0	512	509	99	0	0	0	
1	0	0	0	0	515	534	99	0	0	0	
2	0	0	0	0	512	557	99	0	0	0	
3	0	0	0	0	511	570	99	0	0	0	
4	0	0	0	0	506	575	99	0	0	0	
5	0	0	0	0	502	569	99	0	0	0	
6	0	0	0	0	503	548	99	0	0	0	
7	0	0	0	0	501	514	100	0	0	0	
8	0	0	0	0	502	479	99	0	0	0	
9	0	0	0	0	504	452	100	0	0	0	
10	0	0	0	0	506	431	99	0	0	0	
11	0	0	0	0	505	419	100	0	0	0	
12	0	0	0	0	506	416	99	0	0	0	
13	0	0	0	0	508	420	99	0	0	0	
14	0	0	0	0	514	427	99	0	0	0	
15	0	0	0	0	513	438	99	0	0	0	
0	0	0	0	0	514	449	99	0	0	0	
1	0	0	0	0	515	459	99	0	0	0	
2	0	0	0	0	512	466	99	0	0	0	
3	0	0	0	0	510	478	99	0	0	0	
4	0	0	0	0	513	491	99	0	0	0	
5	0	0	0	0	512	503	99	0	0	0	
6	0	0	0	0	512	516	99	0	0	0	
7	0	0	0	0	510	531	99	0	0	0	
8	0	0	0	0	506	548	99	0	0	0	
9	0	0	0	0	505	564	99	0	0	0	
10	0	0	0	0	502	579	99	0	0	0	
11	0	0	0	0	501	592	99	0	0	0	
12	0	0	0	0	503	598	99	0	0	0	
13	0	0	0	0	503	598	99	0	0	0	
14	0	0	0	0	503	590	99	0	0	0	
15	0	0	0	0	509	572	99	0	0	0	
0	0	0	0	0	511	546	99	0	0	0	
1	0	0	0	0	510	514	99	0	0	0	
2	0	0	0	0	509	485	99	0	0	0	
3	0	0	0	0	511	466	99	0	0	0	
4	0	0	0	0	515	456	99	0	0	0	
5	0	0	0	0	515	451	99	0	0	0	
6	0	0	0	0	513	446	99	0	0	0	
7	0	0	0	0	513	442	99	0	0	0	
8	0	0	0	0	510	441	99	0	0	0	
9	0	0	0	0	509	443	99	0	0	0	
10	0	0	0	0	509	447	99	0	0	0	
11	0	0	0	0	507	453	99	0	0	0	
12	0	0	0	0	507	460	99	0	0	0	
13	0	0	0	0	503	472	99	0	0	0	
14	0	0	0	0	503	484	99	0	0	0	
15	0	0	0	0	504	492	99	0	0	0	
0	0	0	0	0	499	499	99	0	0	0	
1	0	0	0	0	504	505	99	0	0	0	
2	0	0	0	0	506	511	99	0	0	0	
3	0	0	0	0	507	514	99	0	0	0	
4	0	0	0	0	508	515	99	0	0	0	
5	0	0	0	0	509	514	99	0	0	0	
6	0	0	0	0	511	512	99	0	0	0	
7	0	0	0	0	513	510	99	0	0	0	
8	0	0	0	0	515	510	99	0	0	0	
9	0	0	0	0	517	511	99	0	0	0	
10	0	0	0	0	513	515	99	0	0	0	
11	0	0	0	0	511	523	99	0	0	0	
12	0	0	0	0	508	528	99	0	0	0	
13	0	0	0	0	506	530	99	0	0	0	
14	0	0	0	0	502	529	99	0	0	0	
15	0	0	0	0	503	530	99	0	0	0	
0	0	0	0	0	502	531	99	0	0	0	
1	0	0	0	0	501	533	99	0	0	0	
2	0	0	0	0	501	535	99	0	0	0	
3	0	0	0	0	499	539	99	0	0	0	
4	0	0	0	0	504	544	99	0	0	0	
5	0	0	0	0	505	552	99	0	0	0	
6	0	0	0	0	507	555	99	0	0	0	
7	0	0	0	0	506	553	99	0	0	0	
8	0	0	0	0	505	551	99	0	0	0	
9	0	0	0	0	508	548	99	0	0	0	
10	0	0	0	0	511	545	99	0	0	0	
11	0	0	0	0	514	544	99	0	0	0	
12	0	0	0	0	516	546	99	0	0	0	
13	0	0	0	0	517	546	99	0	0	0	
14	0	0	0	0	517	543	99	0	0	0	
15	0	0	0	0	515	544	99	0	0	0	
0	0	0	0	0	513	547	99	0	0	0	
1	0	0	0	0	515	552	99	0	0	0	
2	0	0	0	0	510	560	99	0	0	0	
3	0	0	0	0	510	575	99	0	0	0	
4	0	0	0	0	505	590	99	0	0	0	
5	0	0	0	0	504	599	99	0	0	0	
6	0	0	0	0	504	599	99	0	0	0	
7	0	0	0	0	501	587	99	0	0	0	
8	0	0	0	0	502	570	99	0	0	0	
9	0	0	0	0	504	548	99	0	0	0	
10	0	0	0	0	506	525	99	0	0	0	
11	0	0	0	0	505	507	99	0	0	0	
12	0	0	0	0	506	493	99	0	0	0	
13	0	0	0	0	509	480	99	0	0	0	
14	0	0	0	0	511	472	99	0	0	0	
15	0	0	0	0	512	465	99	0	0	0	
0	0	0	0	0	514	462	99	0	0	0	
1	0	0	0	0	514	458	99	0	0	0	
2	0	0	0	0	515	456	99	0	0	0	
3	0	0	0	0	518	456	99	0	0	0	
4	0	0	0	0	515	457	99	0	0	0	
5	0	0	0	0	511	457	99	0	0	0	
6	0	0	0	0	509	458	99	0	0	0	
7	0	0	0	0	508	463	99	0	0	0	
8	0	0	0	0	505	475	99	0	0	0	
9	0	0	0	0	505	490	99	0	0	0	
10	0	0	0	0	502	507	99	0	0	0	
11	0	0	0	0	500	519	99	0	0	0	
12	0	0	0	0	500	522	99	0	0	0	
13	0	0	0	0	504	520	99	0	0	0	
14	0	0	0	0	503	518	99	0	0	0	
15	0	0	0	0	507	512	99	0	0	0	
0	0	0	0	0	507	503	99	0	0	0	
1	0	0	0	0	511	497	99	0	0	0	
2	0	0	0	0	512	498	99	0	0	0	
3	0	0	0	0	514	510	99	0	0	0	
4	0	0	0	0	515	533	99	0	0	0	
5	0	0	0	0	517	557	99	0	0	0	
6	0	0	0	0	514	583	99	0	0	0	
7	0	0	0	0	513	608	99	0	0	0	
8	0	0	0	0	513	629	99	0	0	0	
9	0	0	0	0	510	642	99	0	0	0	
10	0	0	0	0	506	644	99	0	0	0	
11	0	0	0	0	506	632	99	0	0	0	
12	0	0	0	0	504	604	99	0	0	0	
13	0	0	0	0	511	563	99	0	0	0	
14	0	0	0	0	504	513	99	0	0	0	
15	0	0	0	0	503	466	99	0	0	0	
0	0	0	0	0	504	431	99	0	0	0	
1	0	0	0	0	505	411	99	0	0	0	
2	0	0	0	0	509	399	99	0	0	0	
3	0	0	0	0	504	391	99	0	0	0	
4	0	0	0	0	508	390	99	0	0	0	
5	0	0	0	0	508	395	99	0	0	0	
6	0	0	0	0	512	404	99	0	0	0	
7	0	0	0	0	515	418	99	0	0	0	
8	0	0	0	0	512	432	99	0	0	0	
9	0	0	0	0	514	444	99	0	0	0	
10	0	0	0	0	513	454	99	0	0	0	
11	0	0	0	0	510	462	99	0	0	0	
12	0	0	0	0	511	467	99	0	0	0	
13	0	0	0	0	509	472	99	0	0	0	
14	0	0	0	0	507	478	99	0	0	0	
15	0	0	0	0	510	483	99	0	0	0	
0	0	0	0	0	505	489	99	0	0	0	
1	0	0	0	0	504	494	99	0	0	0	
2	0	0	0	0	500	498	99	0	0	0	
3	0	0	0	0	501	501	99	0	0	0	
4	0	0	0	0	507	504	99	0	0	0	
5	0	0	0	0	513	508	99	0	0	0	
6	0	0	0	0	513	508	99	0	0	0	
7	0	0	0	0	508	504	99	0	0	0	
8	0	0	0	0	509	499	99	0	0	0	
9	0	0	0	0	512	496	99	0	0	0	
10	0	0	0	0	512	494	99	0	0	0	
11	0	0	0	0	515	499	99	0	0	0	
12	0	0	0	0	516	507	99	0	0	0	
13	0	0	0	0	515	518	99	0	0	0	
14	0	0	0	0	513	526	99	0	0	0	
15	0	0	0	0	512	531	99	0	0	0	
0	0	0	0	0	514	535	99	0	0	0	
1	0	0	0	0	513	538	99	0	0	0	
2	0	0	0	0	515	539	99	0	0	0	
3	0	0	0	0	511	534	99	0	0	0	
4	0	0	0	0	508	526	99	0	0	0	
5	0	0	0	0	503	524	99	0	0	0	
6	0	0	0	0	501	532	99	0	0	0	
7	0	0	0	0	499	545	99	0	0	0	
8	0	0	0	0	501	555	99	0	0	0	
9	0	0	0	0	503	567	99	0	0	0	
10	0	0	0	0	502	578	99	0	0	0	
11	0	0	0	0	504	585	99	0	0	0	
12	0	0	0	0	506	580	99	0	0	0	
13	0	0	0	0	509	563	99	0	0	0	
14	0	0	0	0	510	537	99	0	0	0	
15	0	0	0	0	511	507	99	0	0	0	
0	0	0	0	0	513	476	99	0	0	0	
1	0	0	0	0	516	453	99	0	0	0	
2	0	0	0	0	513	442	99	0	0	0	
3	0	0	0	0	513	435	99	0	0	0	
4	0	0	0	0	511	433	99	0	0	0	
5	0	0	0	0	511	437	99	0	0	0	
6	0	0	0	0	509	448	99	0	0	0	
7	0	0	0	0	507	463	99	0	0	0	
8	0	0	0	0	507	479	99	0	0	0	
9	0	0	0	0	505	493	99	0	0	0	
10	0	0	0	0	508	504	99	0	0	0	
11	0	0	0	0	502	515	99	0	0	0	
12	0	0	0	0	502	524	99	0	0	0	
13	0	0	0	0	504	531	99	0	0	0	
14	0	0	0	0	504	542	99	0	0	0	
15	0	0	0	0	507	552	99	0	0	0	
0	0	0	0	0	508	562	99	0	0	0	
1	0	0	0	0	510	577	99	0	0	0	
2	0	0	0	0	511	592	99	0	0	0	
3	0	0	0	0	512	611	99	0	0	0	
4	0	0	0	0	514	630	99	0	0	0	
5	0	0	0	0	512	650	99	0	0	0	
6	0	0	0	0	513	667	99	0	0	0	
7	0	0	0	0	515	678	99	0	0	0	
8	0	0	0	0	513	678	99	0	0	0	
9	0	0	0	0	511	675	99	0	0	0	
10	0	0	0	0	509	668	99	0	0	0	
11	0	0	0	0	504	653	99	0	0	0	
12	0	0	0	0	504	635	99	0	0	0	
13	0	0	0	0	501	621	99	0	0	0	
14	0	0	0	0	499	608	99	0	0	0	
15	0	0	0	0	499	592	99	0	0	0	
0	0	0	0	0	505	574	99	0	0	0	
1	0	0	0	0	504	555	99	0	0	0	
2	0	0	0	0	506	539	99	0	0	0	
3	0	0	0	0	504	520	99	0	0	0	
4	0	0	0	0	504	500	99	0	0	0	
5	0	0	0	0	511	480	99	0	0	0	
6	0	0	0	0	517	462	99	0	0	0	
7	0	0	0	0	515	450	99	0	0	0	
8	0	0	0	0	513	444	99	0	0	0	
9	0	0	0	0	513	443	99	0	0	0	
10	0	0	0	0	514	446	99	0	0	0	
11	0	0	0	0	511	454	99	0	0	0	
12	0	0	0	0	512	462	99	0	0	0	
13	0	0	0	0	512	469	99	0	0	0	
14	0	0	0	0	510	476	99	0	0	0	
15	0	0	0	0	509	479	99	0	0	0	
0	0	0	0	0	506	483	99	0	0	0	
1	0	0	0	0	502	485	99	0	0	0	
2	0	0	0	0	503	489	99	0	0	0	
3	0	0	0	0	504	501	99	0	0	0	
4	0	0	0	0	505	509	99	0	0	0	
5	0	0	0	0	506	512	99	0	0	0	
6	0	0	0	0	505	507	99	0	0	0	
7	0	0	0	0	506	494	99	0	0	0	
8	0	0	0	0	507	476	99	0	0	0	
9	0	0	0	0	507	454	99	0	0	0	
10	0	0	0	0	511	439	99	0	0	0	
11	0	0	0	0	514	436	99	0	0	0	
12	0	0	0	0	512	443	99	0	0	0	
13	0	0	0	0	515	454	99	0	0	0	
14	0	0	0	0	511	465	99	0	0	0	
15	0	0	0	0	513	473	99	0	0	0	
0	0	0	0	0	511	483	99	0	0	0	
1	0	0	0	0	510	488	99	0	0	0	
2	0	0	0	0	509	487	99	0	0	0	
3	0	0	0	0	508	483	99	0	0	0	
4	0	0	0	0	508	478	99	0	0	0	
5	0	0	0	0	507	472	99	0	0	0	
6	0	0	0	0	501	467	99	0	0	0	
7	0	0	0	0	499	460	99	0	0	0	
8	0	0	0	0	504	455	99	0	0	0	
9	0	0	0	0	504	459	99	0	0	0	
10	0	0	0	0	503	469	99	0	0	0	
11	0	0	0	0	504	486	99	0	0	0	
12	0	0	0	0	505	504	99	0	0	0	
13	0	0	0	0	510	519	99	0	0	0	
14	0	0	0	0	511	535	99	0	0	0	
15	0	0	0	0	513	556	99	0	0	0	
0	0	0	0	0	515	576	99	0	0	0	
1	0	0	0	0	517	590	99	0	0	0	
2	0	0	0	0	514	595	99	0	0	0	
3	0	0	0	0	514	595	99	0	0	0	
4	0	0	0	0	510	587	99	0	0	0	
5	0	0	0	0	508	564	99	0	0	0	
6	0	0	0	0	510	532	99	0	0	0	
7	0	0	0	0	510	499	99	0	0	0	
8	0	0	0	0	504	467	99	0	0	0	
9	0	0	0	0	504	440	99	0	0	0	
10	0	0	0	0	504	423	99	0	0	0	
11	0	0	0	0	505	418	99	0	0	0	
12	0	0	0	0	503	420	99	0	0	0	
13	0	0	0	0	502	426	99	0	0	0	
14	0	0	0	0	504	434	99	0	0	0	
15	0	0	0	0	505	441	99	0	0	0	
0	0	0	0	0	507	446	99	0	0	0	
1	0	0	0	0	510	454	99	0	0	0	
2	0	0	0	0	511	466	99	0	0	0	
3	0	0	0	0	514	485	99	0	0	0	
4	0	0	0	0	518	510	99	0	0	0	
5	0	0	0	0	514	536	99	0	0	0	
6	0	0	0	0	513	555	99	0	0	0	
7	0	0	0	0	510	567	99	0	0	0	
8	0	0	0	0	511	568	99	0	0	0	
9	0	0	0	0	514	559	99	0	0	0	
10	0	0	0	0	508	544	99	0	0	0	
11	0	0	0	0	507	529	99	0	0	0	
12	0	0	0	0	504	515	99	0	0	0	
13	0	0	0	0	503	505	99	0	0	0	
14	0	0	0	0	504	495	99	0	0	0	
15	0	0	0	0	503	484	99	0	0	0	
0	0	0	0	0	505	471	99	0	0	0	
1	0	0	0	0	504	462	99	0	0	0	
2	0	0	0	0	503	455	99	0	0	0	
3	0	0	0	0	506	449	99	0	0	0	
4	0	0	0	0	510	448	99	0	0	0	
5	0	0	0	0	509	452	99	0	0	0	
6	0	0	0	0	511	455	99	0	0	0	
7	0	0	0	0	515	462	99	0	0	0	
8	0	0	0	0	515	470	99	0	0	0	
9	0	0	0	0	514	476	99	0	0	0	
10	0	0	0	0	513	477	99	0	0	0	
11	0	0	0	0	509	477	99	0	0	0	
12	0	0	0	0	512	478	99	0	0	0	
13	0	0	0	0	511	478	99	0	0	0	
14	0	0	0	0	508	479	99	0	0	0	
15	0	0	0	0	507	477	99	0	0	0	
0	0	0	0	0	504	475	99	0	0	0	
1	0	0	0	0	505	475	99	0	0	0	
2	0	0	0	0	508	475	99	0	0	0	
3	0	0	0	0	504	479	99	0	0	0	
4	0	0	0	0	503	484	99	0	0	0	
5	0	0	0	0	503	494	99	0	0	0	
6	0	0	0	0	504	506	99	0	0	0	
7	0	0	0	0	506	524	99	0	0	0	
8	0	0	0	0	505	544	99	0	0	0	
9	0	0	0	0	509	562	99	0	0	0	
10	0	0	0	0	512	577	99	0	0	0	
11	0	0	0	0	512	591	99	0	0	0	
12	0	0	0	0	513	599	99	0	0	0	
13	0	0	0	0	514	603	99	0	0	0	
14	0	0	0	0	513	604	99	0	0	0	
15	0	0	0	0	512	603	99	0	0	0	
0	0	0	0	0	511	596	99	0	0	0	
1	0	0	0	0	511	579	99	0	0	0	
2	0	0	0	0	509	552	99	0	0	0	
3	0	0	0	0	507	524	99	0	0	0	
4	0	0	0	0	506	498	99	0	0	0	
5	0	0	0	0	505	477	99	0	0	0	
6	0	0	0	0	500	462	99	0	0	0	
7	0	0	0	0	502	456	99	0	0	0	
8	0	0	0	0	499	457	99	0	0	0	
9	0	0	0	0	503	463	99	0	0	0	
10	0	0	0	0	509	472	99	0	0	0	
11	0	0	0	0	508	483	99	0	0	0	
12	0	0	0	0	509	493	99	0	0	0	
13	0	0	0	0	509	504	99	0	0	0	
14	0	0	0	0	512	515	99	0	0	0	
15	0	0	0	0	513	527	99	0	0	0	
0	0	0	0	0	515	541	99	0	0	0	
1	0	0	0	0	515	556	99	0	0	0	
2	0	0	0	0	515	577	99	0	0	0	
3	0	0	0	0	515	597	99	0	0	0	
4	0	0	0	0	515	613	99	0	0	0	
5	0	0	0	0	511	621	99	0	0	0	
6	0	0	0	0	505	620	99	0	0	0	
7	0	0	0	0	506	617	99	0	0	0	
8	0	0	0	0	505	608	99	0	0	0	
9	0	0	0	0	506	594	99	0	0	0	
10	0	0	0	0	503	575	99	0	0	0	
11	0	0	0	0	505	559	99	0	0	0	
12	0	0	0	0	506	546	99	0	0	0	
13	0	0	0	0	500	534	99	0	0	0	
14	0	0	0	0	502	524	99	0	0	0	
15	0	0	0	0	504	521	99	0	0	0	
0	0	0	0	0	507	523	99	0	0	0	
1	0	0	0	0	510	526	99	0	0	0	
2	0	0	0	0	512	531	99	0	0	0	
3	0	0	0	0	513	540	99	0	0	0	
4	0	0	0	0	513	547	99	0	0	0	
5	0	0	0	0	515	543	99	0	0	0	
6	0	0	0	0	515	522	99	0	0	0	
7	0	0	0	0	515	494	99	0	0	0	
8	0	0	0	0	512	469	99	0	0	0	
9	0	0	0	0	513	449	99	0	0	0	
10	0	0	0	0	509	437	99	0	0	0	
11	0	0	0	0	507	435	99	0	0	0	
12	0	0	0	0	506	438	99	0	0	0	
